,FAMILIA,Nombre común,Nombre científico,X,Y,NUMERO DE TALLOS,CAP_1,CAP_2,CAP_3,CAP_4,CAP_5,SUMATORIA CAP,ALTURA TOTAL,ALTURA DE COPA,DIAMETRO_MAYOR ,DIAMETRO_MENOR,ORIENTACIÒN DE COPA (Punto Cardinal)
803,FABACEAE,Gualanday,Jacaranda caucana,6.2698313,-75.5681113,1,47.9,,,,,47.9,7.4,4.6,5.6,5.2,Norte-sur
804,FABACEAE,Choibá,Dipteryx oleifera,6.2698173,-75.5680661,1,58.7,,,,,58.7,8.0,4.0,6.5,6.3,Este -oeste
805,FABACEAE,Tambor,Schizolobium parahyba ,6.2698,-75.5680212,1,78.2,,,,,78.2,13.0,7.5,9.5,9.3,Norte-sur
806,FABACEAE,Gualanday,Jacaranda caucana,6.2697847,-75.5679612,1,40.1,,,,,40.1,6.2,3.0,4.0,3.9,Este -oeste
807,BIGNONIACEAE,Tulipán africano,Spathodea campanulata ,6.2697573,-75.5678999,1,134.6,,,,,134.6,12.0,4.0,15.8,10.6,Norte-sur
808,FABACEAE,Gualanday,Jacaranda caucana,6.2697333,-75.5678318,1,52.6,,,,,52.6,7.0,2.8,4.2,4.0,Este -oeste
809,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.2697153,-75.5678031,5,13.9,12.5,12.8,11.0,11.0,61.2,3.1,0.3,3.2,3.0,Norte-sur
810,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.2696773,-75.5677955,5,10.5,10.2,10.0,10.0,8.3,49.0,2.1,0.5,1.8,1.5,Este -oeste
811,MALVACEAE,Ceiba rosada,Ceiba speciosa,6.269692,-75.5677656,1,78.0,,,,,78.0,5.6,2.2,4.2,3.5,Este -oeste
812,RUTACEAE,Azahar de la india,Murraya paniculata,6.269662,-75.5677565,1,0.0,,,,,0.0,1.2,0.2,1.0,0.6,Norte-sur
813,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.269678,-75.5677372,3,12.5,10.8,9.5,,,32.8,1.8,0.1,1.5,1.3,Norte-sur
814,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.2696953,-75.5677318,1,0.0,,,,,0.0,0.9,0.2,1.0,0.8,Norte-sur
815,FABACEAE,Gualanday,Jacaranda caucana,6.2696967,-75.5677024,1,61.2,,,,,61.2,7.0,2.8,7.8,6.5,Este -oeste
816,BIGNONIACEAE,Guayacán rosado,Tabebuia rosea ,6.269684,-75.5676638,1,57.6,,,,,57.6,6.5,2.1,6.0,5.2,Este -oeste
817,LAURACEAE,Aguacate,Persea americana ,6.2696753,-75.5676315,1,0.0,,,,,0.0,1.2,0.5,1.0,0.6,Norte-sur
818,FABACEAE,Costilla danto,Lecointea amazonica,6.2696653,-75.5675988,2,29.0,28.2,,,,57.2,3.4,0.8,3.6,3.4,Este -oeste
819,FABACEAE,Gualanday (2),Jacaranda hesperia ,6.2696553,-75.56757,1,54.2,,,,,54.2,10.0,5.5,6.8,6.5,Este -oeste
820,SAPOTACEAE,Caimito,Chrysophyllum argenteum,6.2696387,-75.5675194,2,51.6,42.9,,,,94.5,7.6,2.0,10.5,8.3,Norte-sur
821,SAPOTACEAE,Caimito,Chrysophyllum argenteum,6.2696187,-75.5674627,1,66.0,,,,,66.0,6.3,1.8,10.9,8.1,Este -oeste
822,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.269608,-75.567418,5,27.5,27.5,24.0,23.6,21.3,123.89999999999999,4.5,2.2,8.9,4.0,Este -oeste
823,FABACEAE,Gualanday (2),Jacaranda hesperia ,6.2695933,-75.5673806,1,85.3,,,,,85.3,11.0,2.0,12.8,8.6,Este -oeste
824,FABACEAE,Cámbulo,Erythrina poeppigiana ,6.269584,-75.5673454,1,41.3,,,,,41.3,6.8,3.2,6.2,5.1,Norte-sur
825,FABACEAE,Cámbulo,Erythrina poeppigiana ,6.2695747,-75.5673122,1,21.5,,,,,21.5,3.3,1.3,2.0,1.8,Este -oeste
826,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.2695573,-75.5672782,2,75.9,76.1,,,,152.0,14.0,10.0,16.5,12.6,Este -oeste
827,LYTHRACEAE,Guayacán de manizales,Lafoensia speciosa ,6.2694951,-75.5672355,1,97.5,,,,,97.5,10.8,3.6,13.5,12.2,Norte-sur
828,FABACEAE,Balaustre,Centrolobium yavizanum ,6.269454,-75.5672512,1,67.5,,,,,67.5,11.6,4.5,12.3,10.6,Este -oeste
829,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.2694094,-75.5672519,4,32.5,32.1,30.1,24.6,,119.29999999999998,5.2,1.3,8.2,7.3,Norte-sur
830,LAURACEAE,Laurel,Nectandra acutifolia ,6.2693734,-75.5672571,1,60.6,,,,,60.6,6.2,1.0,6.2,5.3,Este -oeste
831,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.2693694,-75.5672377,5,30.0,26.1,22.0,12.2,11.0,101.3,4.5,0.6,3.0,1.8,Este -oeste
832,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.269368,-75.5672267,5,25.6,19.6,18.5,18.0,14.3,96.0,4.5,0.3,2.5,1.8,Este -oeste
833,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.269366,-75.5672139,5,23.2,22.2,17.7,17.5,15.2,95.8,4.8,0.3,2.0,1.8,Este -oeste
834,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.2693647,-75.5672028,5,26.3,20.1,16.3,16.0,14.8,93.5,4.8,0.6,2.0,1.8,Este -oeste
835,MALVACEAE,Barrigón,Cavanillesia chicamochae,6.2693987,-75.5671948,1,38.5,,,,,38.5,6.0,2.7,2.8,2.5,Este -oeste
836,MALVACEAE,Barrigón,Cavanillesia chicamochae,6.2694327,-75.5671995,1,33.1,,,,,33.1,4.2,2.2,2.5,2.5,Este -oeste
837,MALVACEAE,Almirajó,Patinoa almirajo,6.26949,-75.5671845,1,33.0,,,,,33.0,4.1,1.5,4.5,4.3,Este -oeste
838,LAURACEAE,Comino crespo,Aniba perutilis ,6.2694727,-75.5671421,1,15.6,,,,,15.6,3.2,1.6,2.6,2.5,Norte-sur
839,MALVACEAE,Barrigón,Cavanillesia chicamochae,6.2694287,-75.5671539,1,28.8,,,,,28.8,4.2,3.2,1.8,1.6,Norte-sur
840,MALVACEAE,Barrigón,Cavanillesia chicamochae,6.2693953,-75.5671651,1,35.1,,,,,35.1,5.6,2.0,4.0,2.0,Este -oeste
841,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.2693613,-75.5671866,5,20.8,18.5,18.2,16.2,15.3,89.0,4.7,0.2,2.0,1.8,Este -oeste
842,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.2693613,-75.567176,5,21.8,20.6,20.1,18.6,18.5,99.60000000000001,4.5,0.5,2.3,1.8,Norte-sur
843,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.26936,-75.5671634,5,25.1,24.6,24.3,18.5,16.7,109.2,4.5,1.1,2.5,1.6,Norte-sur
844,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.2693613,-75.5671527,5,25.6,24.1,20.6,15.8,14.3,100.4,4.5,0.9,2.8,1.5,Norte-sur
845,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.269358,-75.5671385,5,16.8,16.2,16.0,15.2,14.8,79.0,4.5,0.2,2.8,1.8,Norte -sur
846,MYRTACEAE,Guayabo jaboticaba,Myrciaria cauliflora,6.269358,-75.5671245,5,30.2,25.6,25.1,24.0,19.8,124.7,4.8,0.6,2.9,2.5,Este -oeste
847,MYRTACEAE,Arazá,Eugenia stipilata,6.2693553,-75.5671092,3,18.5,16.2,15.2,,,49.900000000000006,2.1,0.3,2.0,1.7,Norte-sur
848,MYRTACEAE,Arazá,Eugenia stipilata,6.2693993,-75.5671273,5,8.9,8.2,8.2,6.4,5.2,36.900000000000006,2.3,0.1,2.2,1.9,Este -oeste
849,FABACEAE,Piñón de oreja,Enterolobium cyclocarpum ,6.269432,-75.5670771,1,338.4,,,,,338.4,14.0,8.0,23.8,18.5,Este -oeste
850,ARECACEAE,Palma robeleni,Phoenix roebelenii,6.2693893,-75.5670884,1,43.3,,,,,43.3,4.3,1.0,5.2,3.7,Este -oeste
851,ARECACEAE,Palma robeleni,Phoenix roebelenii,6.2693567,-75.5670817,1,46.3,,,,,46.3,4.5,1.5,3.5,2.8,Este -oeste
852,ARECACEAE,Palma robeleni,Phoenix roebelenii,6.2693687,-75.5670698,1,40.5,,,,,40.5,4.2,1.8,3.5,2.9,Norte-sur
853,ARECACEAE,Palma robeleni,Phoenix roebelenii,6.269354,-75.567056,1,35.4,,,,,35.4,4.0,2.1,1.8,1.7,Este -oeste
854,ARECACEAE,Palma robeleni,Phoenix roebelenii,6.269388,-75.5670533,1,36.7,,,,,36.7,3.5,1.8,3.2,1.9,Norte-sur
855,ANNONACEAE,Guanábano,Annona muricata ,6.2693813,-75.5670057,1,78.0,,,,,78.0,7.0,2.1,6.8,6.5,Este -oeste
856,FABACEAE,Pisquín,Albizia carbonaria ,6.2693427,-75.5669639,1,63.2,,,,,63.2,7.5,3.8,10.9,6.2,Norte-sur
857,FABACEAE,Algarrobo,Hymenea courbaril,6.2693147,-75.5669207,1,105.2,,,,,105.2,15.0,9.0,13.8,10.6,Norte-sur
858,SAPOTACEAE,Caimito,Chrysophyllum argenteum,6.269274,-75.5669006,1,51.0,,,,,51.0,7.2,2.0,7.2,6.3,Este -oeste
859,LECYTHIDACEAE,Abarco,Cariniana pyriformis ,6.269244,-75.566866,1,72.8,,,,,72.8,13.0,6.0,8.6,7.0,Este -oeste
860,FABACEAE,Chiminango,Phithecellobium dulce ,6.2691893,-75.5668876,1,238.2,,,,,238.2,16.0,4.8,28.6,20.3,Norte-sur
861,ANACARDIACEAE,Mango,Mangifera indica ,6.26915,-75.56685,3,108.1,95.0,88.1,,,291.2,8.0,2.8,13.5,12.3,Norte-sur
862,FABACEAE,Choibá,Dipteryx oleifera,6.2688573,-75.5668193,1,68.4,,,,,68.4,11.0,3.2,6.8,5.1,Este -oeste
863,ARECACEAE,Palma payanesa,Archontophoenix cunninghamiana,6.26879,-75.56684,1,60.9,,,,,60.9,12.5,8.0,7.3,7.0,Este -oeste
864,ANACARDIACEAE,Mango,Mangifera indica ,6.26876,-75.56682,1,93.9,,,,,93.9,6.8,2.5,9.1,8.6,Norte-sur
865,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.26873,-75.56685,1,90.1,,,,,90.1,12.2,8.0,11.2,8.9,Norte-sur
866,ANACARDIACEAE,Mango,Mangifera indica ,6.26867,-75.56683,1,94.0,,,,,94.0,6.3,3.0,7.8,6.1,Este -oeste
867,ANACARDIACEAE,Mango,Mangifera indica ,6.26864,-75.56686,1,108.9,,,,,108.9,6.6,3.7,7.8,6.9,Este -oeste
868,ANACARDIACEAE,Mango,Mangifera indica ,6.26864,-75.5669,1,4.0,,,,,4.0,1.5,0.3,0.6,0.4,Este -oeste
869,ARECACEAE,Palma Bismarckia,Bismarckia nobilis,6.26863,-75.56693,1,186.3,,,,,186.3,14.5,9.0,11.2,10.5,Norte-sur
870,ANACARDIACEAE,Mango,Mangifera indica ,6.2686,-75.56707,1,106.9,,,,,106.9,7.2,3.4,11.2,8.3,Este -oeste
871,ANACARDIACEAE,Mango,Mangifera indica ,6.2686153,-75.5670673,1,97.4,,,,,97.4,7.0,2.6,7.8,6.2,Norte -sur
872,ANACARDIACEAE,Mango,Mangifera indica ,6.2686147,-75.5671227,2,86.7,56.5,,,,143.2,6.5,3.0,7.1,5.9,Norte-sur
873,ANACARDIACEAE,Mango,Mangifera indica ,6.26862,-75.56718,1,113.2,,,,,113.2,6.0,3.0,6.1,5.0,Norte-sur
874,ANACARDIACEAE,Mango,Mangifera indica ,6.2686353,-75.5672467,4,65.2,59.0,48.3,64.4,,236.9,5.4,2.8,7.1,5.3,Norte-sur
875,ARECACEAE,Palma pindo,Syagrus romanzoffiana ,6.26863,-75.56701,1,89.6,,,,,89.6,11.0,7.5,8.2,7.9,Norte-sur
876,PHYLLANTHACEAE,Ciruela costeña,Phyllanthus acidus,6.26869,-75.56702,2,55.3,33.9,,,,89.19999999999999,6.8,2.6,7.9,5.2,Este -oeste
877,RUTACEAE,Tachuelo,Zanthoxylum rhoifolium,6.26871,-75.56703,1,95.5,,,,,95.5,10.0,4.0,15.3,7.2,Este -oeste
878,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.26873,-75.56705,2,35.2,21.7,,,,56.900000000000006,5.0,1.3,4.5,4.3,Norte-sur
879,ANACARDIACEAE,Mango,Mangifera indica ,6.26865,-75.5671,2,109.2,101.7,,,,210.9,6.7,3.3,8.4,7.0,Norte-sur
880,ARECACEAE,Palma de coco,Cocos nucifera ,6.26872,-75.56708,1,86.7,,,,,86.7,14.0,10.0,8.3,8.0,Este -oeste
881,ARECACEAE,Palma real,Roystonea regia ,6.26867,-75.5671,1,0.0,,,,,0.0,4.3,0.4,4.2,3.9,Este -oeste
882,MELIACEAE,Caobo,Swietenia macrophylla ,6.26866,-75.56715,1,200.2,,,,,200.2,18.0,8.0,20.3,20.0,Norte-sur
883,ANACARDIACEAE,Mango,Mangifera indica ,6.26867,-75.56722,1,56.2,,,,,56.2,6.0,3.5,5.1,4.6,Este -oeste
884,ANACARDIACEAE,Mango,Mangifera indica ,6.2687,-75.5672146,1,67.4,,,,,67.4,6.3,4.3,6.2,4.1,Este -oeste
885,ANACARDIACEAE,Mango,Mangifera indica ,6.26872,-75.56721,1,75.5,,,,,75.5,7.0,3.5,7.3,5.9,Este -oeste
886,ANACARDIACEAE,Mango,Mangifera indica ,6.2687527,-75.567204,1,70.3,,,,,70.3,8.0,4.5,8.2,7.0,Este -oeste
887,LYTHRACEAE,Guayacán de manizales,Lafoensia speciosa ,6.26878,-75.5672,2,86.3,80.5,,,,166.8,14.0,2.0,8.9,7.1,Este -oeste
888,LYTHRACEAE,Guayacán de manizales,Lafoensia speciosa ,6.26881,-75.5672,1,97.6,,,,,97.6,14.0,2.0,14.3,6.2,Este -oeste
889,LYTHRACEAE,Guayacán de manizales,Lafoensia speciosa ,6.2688393,-75.567198,1,108.3,,,,,108.3,14.0,1.5,10.2,6.3,Este -oeste
890,ANACARDIACEAE,Mango,Mangifera indica ,6.2688273,-75.5672467,1,105.5,,,,,105.5,8.0,2.2,7.2,6.1,Este -oeste
891,ANACARDIACEAE,Mango,Mangifera indica ,6.2687827,-75.5672533,1,86.0,,,,,86.0,6.3,3.4,7.2,6.8,Este -oeste
892,MALPIGHIACEAE,Huesito,Malpighia glabra ,6.26876,-75.56725,3,13.7,11.6,9.0,,,34.3,3.0,1.5,3.2,2.0,Norte-sur
893,ANACARDIACEAE,Mango,Mangifera indica ,6.26873,-75.56726,1,92.4,,,,,92.4,6.5,4.0,6.2,6.0,Este -oeste
894,ANACARDIACEAE,Mango,Mangifera indica ,6.2686953,-75.5672646,1,90.5,,,,,90.5,6.1,3.5,7.3,6.5,Este -oeste
895,ANACARDIACEAE,Mango,Mangifera indica ,6.26867,-75.56727,1,100.8,,,,,100.8,6.5,3.7,10.2,7.3,Norte-sur
896,LAURACEAE,Laurel,Nectandra acutifolia ,6.269334,-75.567284,1,80.4,,,,,80.4,8.0,3.0,10.5,9.2,Norte-sur
897,RUBIACEAE,Azuceno de monte,Posoqueria latifolia,6.269286,-75.5672926,2,38.1,30.8,,,,68.9,5.2,0.8,3.8,3.4,Este -oeste
898,ARECACEAE,Palma real,Roystonea regia ,6.2692447,-75.5672848,1,169.8,,,,,169.8,13.0,8.5,10.6,8.2,Este -oeste
899,FABACEAE,Rayo,Parkia pendula ,6.269208,-75.5672912,1,46.0,,,,,46.0,5.5,3.5,6.5,4.9,Norte-sur
900,ARECACEAE,Palma real,Roystonea regia ,6.2691447,-75.5672885,1,130.6,,,,,130.6,13.5,8.6,9.2,7.3,Este -oeste
901,ANACARDIACEAE,Mango,Mangifera indica ,6.2690727,-75.5672966,2,9.6,8.2,,,,17.799999999999997,2.25,0.4,1.6,1.2,Norte-sur
902,ARECACEAE,Palma real,Roystonea regia ,6.2689973,-75.5673068,1,136.0,,,,,136.0,10.0,6.0,8.9,7.1,Este -oeste
903,ANACARDIACEAE,Mango,Mangifera indica ,6.26896,-75.56731,1,5.9,,,,,5.9,2.3,1.1,2.0,1.5,Norte-sur
904,LAURACEAE,Aguacate,Persea americana ,6.2688793,-75.5673239,1,11.7,,,,,11.7,2.6,0.2,2.8,2.6,Norte -sur
905,MYRTACEAE,Guayabo,Psidium guajava ,6.268796,-75.5673324,5,19.5,19.0,17.7,17.2,15.0,88.4,3.8,0.8,4.8,4.1,Este -oeste
906,ANACARDIACEAE,Mango,Mangifera indica ,6.2687413,-75.5673341,1,165.8,,,,,165.8,7.0,3.0,9.5,7.1,Este -oeste
907,FABACEAE,Algarrobo,Hymenea courbaril,6.26869,-75.5673446,1,36.5,,,,,36.5,5.6,3.1,7.5,4.1,Este -oeste
908,FABACEAE,Tambor,Schizolobium parahyba ,6.2686213,-75.567342,1,145.9,,,,,145.9,17.0,8.5,21.6,15.8,Este -oeste
909,ARECACEAE,Palma real,Roystonea regia ,6.2686273,-75.5673792,1,141.9,,,,,141.9,9.5,5.2,7.9,7.3,Este -oeste
910,ARECACEAE,Palma real,Roystonea regia ,6.268632,-75.5674156,1,211.9,,,,,211.9,15.0,10.0,10.8,10.5,Este -oeste
911,ARECACEAE,Palma real,Roystonea regia ,6.2686387,-75.5674598,1,108.5,,,,,108.5,8.5,5.3,7.8,7.5,Este -oeste
912,FABACEAE,Tambor,Schizolobium parahyba ,6.2686473,-75.5675132,1,186.5,,,,,186.5,19.0,9.0,23.1,19.2,Este -oeste
913,ARECACEAE,Palma real,Roystonea regia ,6.2686574,-75.5675852,1,193.2,,,,,193.2,16.0,10.0,12.3,10.2,Este -oeste
914,ARECACEAE,Palma real,Roystonea regia ,6.2686727,-75.5676777,1,154.5,,,,,154.5,13.0,9.5,11.6,10.2,Este -oeste
915,FABACEAE,Tambor,Schizolobium parahyba ,6.268682,-75.5677512,1,146.1,,,,,146.1,15.0,6.0,18.6,16.2,Este -oeste
916,MYRTACEAE,Grosello,Eugenia uniflora,6.2686894,-75.5678016,1,0.0,,,,,0.0,0.8,0.2,0.4,0.2,Norte-sur
917,FABACEAE,Tambor,Schizolobium parahyba ,6.2686953,-75.5678592,1,168.6,,,,,168.6,16.0,7.5,21.5,20.3,Norte-sur
918,MYRTACEAE,Grosello,Eugenia uniflora,6.2686994,-75.5679029,1,0.0,,,,,0.0,0.8,0.25,0.15,0.1,Este -oeste
919,MYRTACEAE,Grosello,Eugenia uniflora,6.268704,-75.5679428,1,0.0,,,,,0.0,0.8,0.3,0.3,0.2,Norte-sur
920,MELIACEAE,Caobo,Swietenia macrophylla ,6.2687094,-75.5679902,1,126.0,,,,,126.0,13.0,9.0,9.5,8.1,Este -oeste
921,MYRTACEAE,Grosello,Eugenia uniflora,6.268712,-75.568023,1,0.0,,,,,0.0,0.8,0.5,1.0,0.6,Norte-sur
922,MELIACEAE,Caobo,Swietenia macrophylla ,6.268748,-75.5682629,1,95.2,,,,,95.2,13.0,5.0,16.8,14.3,Este -oeste
923,MELIACEAE,Caobo,Swietenia macrophylla ,6.2687507,-75.5683174,1,95.7,,,,,95.7,13.5,8.5,10.5,7.3,Este -oeste
924,RUTACEAE,Azahar de la india,Murraya paniculata,6.2687527,-75.5680268,5,18.5,16.3,12.1,12.0,10.8,69.7,3.3,0.2,2.8,1.5,Este -oeste
925,RUTACEAE,Azahar de la india,Murraya paniculata,6.2687547,-75.5680552,5,13.2,13.0,12.8,12.8,10.3,62.099999999999994,3.1,0.4,1.8,1.6,Norte-sur
926,RUTACEAE,Azahar de la india,Murraya paniculata,6.2687573,-75.5680813,5,11.5,11.5,10.2,10.1,10.1,53.400000000000006,3.2,0.3,2.3,1.5,Este -oeste
927,RUTACEAE,Azahar de la india,Murraya paniculata,6.268758,-75.5681066,5,15.2,13.2,11.0,10.6,10.2,60.2,3.4,0.5,3.8,1.8,Este -oeste
928,RUTACEAE,Azahar de la india,Murraya paniculata,6.2687607,-75.5681305,5,16.8,16.0,14.8,11.0,10.5,69.1,3.2,0.5,1.8,1.5,Este -oeste
929,RUTACEAE,Azahar de la india,Murraya paniculata,6.26877,-75.5681787,5,12.5,12.4,11.9,11.2,10.5,58.5,2.7,0.2,2.0,1.5,Este -oeste
930,RUTACEAE,Azahar de la india,Murraya paniculata,6.2687734,-75.5681994,5,8.5,6.2,6.0,5.8,4.8,31.3,2.3,0.2,1.8,1.5,Este -oeste
931,RUTACEAE,Azahar de la india,Murraya paniculata,6.2687753,-75.5682224,5,8.6,8.1,7.8,6.5,6.5,37.5,2.1,0.5,2.0,1.8,Este -oeste
932,RUTACEAE,Azahar de la india,Murraya paniculata,6.268776,-75.5682411,1,0.0,,,,,0.0,1.3,0.2,1.5,1.2,Norte-sur
933,RUTACEAE,Azahar de la india,Murraya paniculata,6.2687787,-75.5682618,5,12.5,11.9,11.5,10.8,10.8,57.5,2.7,0.4,2.3,1.5,Este -oeste
934,RUTACEAE,Azahar de la india,Murraya paniculata,6.2687793,-75.5683127,5,15.3,14.0,13.5,13.5,11.8,68.1,3.0,0.5,2.2,1.8,Este -oeste
935,RUTACEAE,Azahar de la india,Murraya paniculata,6.2687807,-75.5683307,5,18.5,18.4,17.3,16.5,15.8,86.5,3.4,0.5,2.5,1.8,Este -oeste
936,CALOPHYLLACEAE,Mamey,Mammea americana,6.268774,-75.5683629,1,42.8,,,,,42.8,6.8,2.3,4.1,3.5,Este -oeste
937,RUTACEAE,Azahar de la india,Murraya paniculata,6.268788,-75.568374,5,15.2,15.0,14.8,14.7,14.0,73.7,2.7,0.6,3.2,1.8,
938,RUTACEAE,Azahar de la india,Murraya paniculata,6.2687927,-75.5683961,5,17.2,15.6,15.2,14.8,14.2,77.0,3.2,0.2,2.5,1.8,Este -oeste
939,RUTACEAE,Azahar de la india,Murraya paniculata,6.2687927,-75.568412,5,14.5,14.3,11.5,11.2,10.8,62.3,3.1,0.2,2.0,1.8,Este -oeste
940,RUTACEAE,Azahar de la india,Murraya paniculata,6.2687954,-75.5684567,5,14.2,14.0,13.8,13.8,12.6,68.39999999999999,3.2,0.2,2.5,1.8,Este -oeste
941,RUTACEAE,Azahar de la india,Murraya paniculata,6.2687974,-75.5684748,5,18.2,17.3,16.8,16.2,14.8,83.3,3.1,0.2,2.8,1.8,Este -oeste
942,RUTACEAE,Azahar de la india,Murraya paniculata,6.2687987,-75.5684956,5,15.8,15.2,14.7,14.7,13.9,74.30000000000001,2.7,0.5,1.8,1.8,Norte -sur
943,RUTACEAE,Azahar de la india,Murraya paniculata,6.268802,-75.5685152,5,18.5,17.9,17.4,17.3,16.5,87.6,2.7,0.3,2.6,1.9,Este -oeste
944,RUTACEAE,Azahar de la india,Murraya paniculata,6.268802,-75.5685339,5,9.2,9.0,8.7,8.7,6.4,41.99999999999999,1.9,0.4,1.3,1.2,Este -oeste
945,RUTACEAE,Azahar de la india,Murraya paniculata,6.2691447,-75.5683615,5,18.6,18.2,15.3,15.2,14.9,82.2,4.0,0.1,4.0,2.3,Este -oeste
946,RUTACEAE,Azahar de la india,Murraya paniculata,6.2691433,-75.5683459,5,25.3,24.8,24.5,23.6,23.2,121.39999999999999,4.0,0.3,2.8,2.5,Este -oeste
947,RUTACEAE,Azahar de la india,Murraya paniculata,6.269142,-75.5683257,5,23.1,22.9,21.8,21.5,20.6,109.9,3.7,0.6,2.8,2.5,Este -oeste
948,RUTACEAE,Azahar de la india,Murraya paniculata,6.26914,-75.5683046,5,26.5,25.1,24.8,24.5,24.0,124.9,3.5,0.4,3.2,2.5,Este -oeste
949,RUTACEAE,Azahar de la india,Murraya paniculata,6.269136,-75.5682784,5,20.5,20.0,19.5,19.4,19.0,98.4,3.1,0.5,3.2,2.2,Este -oeste
950,RUTACEAE,Azahar de la india,Murraya paniculata,6.269128,-75.5682156,5,18.5,18.0,17.9,17.4,16.3,88.1,3.4,0.4,4.2,2.5,Este -oeste
951,RUTACEAE,Azahar de la india,Murraya paniculata,6.2691267,-75.5681959,5,25.6,22.1,18.6,17.8,15.6,99.7,3.4,0.2,2.5,2.3,Este -oeste
952,RUTACEAE,Azahar de la india,Murraya paniculata,6.2691227,-75.5681711,5,18.4,15.6,15.0,13.7,12.0,74.7,3.0,0.4,2.3,1.8,Este -oeste
953,RUTACEAE,Azahar de la india,Murraya paniculata,6.269122,-75.5681526,5,12.5,11.3,10.8,9.1,9.0,52.7,2.9,0.3,1.8,1.8,
954,RUTACEAE,Azahar de la india,Murraya paniculata,6.26912,-75.5681257,5,18.2,16.5,16.3,15.8,15.8,82.6,3.3,0.4,3.8,2.0,Este -oeste
955,FABACEAE,Choibá,Dipteryx oleifera,6.2687773,-75.5679828,1,59.0,,,,,59.0,9.8,4.5,7.9,5.3,Norte -sur
956,FABACEAE,Choibá,Dipteryx oleifera,6.2688187,-75.5679754,1,58.5,,,,,58.5,9.7,2.4,8.5,6.8,Este -oeste
957,FABACEAE,Choibá,Dipteryx oleifera,6.2688733,-75.5679667,1,74.3,,,,,74.3,9.8,4.0,9.2,7.9,Norte-sur
958,ARECACEAE,Palma real,Roystonea regia ,6.26898,-75.5679634,1,135.1,,,,,135.1,8.1,4.1,6.5,6.3,Este -oeste
959,ARECACEAE,Palma sancona,Syagrus sancona ,6.2691967,-75.5679318,1,74.9,,,,,74.9,15.0,11.0,8.2,7.9,Este -oeste
960,ARECACEAE,Palma sancona,Syagrus sancona ,6.2692993,-75.5679267,1,68.3,,,,,68.3,13.0,8.0,7.8,7.5,Este -oeste
961,ARECACEAE,Palma sancona,Syagrus sancona ,6.2693527,-75.5679155,1,77.2,,,,,77.2,14.0,10.0,8.2,7.6,Este -oeste
962,SAPINDACEAE,Chumbimbo,Sapindus saponaria ,6.2694613,-75.5678976,1,146.5,,,,,146.5,11.0,4.0,16.5,13.2,Norte-sur
963,ARECACEAE,Palma real,Roystonea regia ,6.269522,-75.5678849,1,96.7,,,,,96.7,10.0,7.5,7.9,7.2,Este -oeste
964,FABACEAE,Samán,Samanea saman ,6.26962,-75.5678733,1,158.3,,,,,158.3,10.0,3.5,17.5,14.9,Norte-sur
965,ARECACEAE,Palma sancona,Syagrus sancona ,6.26961,-75.5677913,1,69.5,,,,,69.5,14.0,10.0,8.5,8.15,Este -oeste
966,ARECACEAE,Palma sancona,Syagrus sancona ,6.2696013,-75.5677274,1,80.5,,,,,80.5,15.0,11.0,8.2,7.9,Este -oeste
967,ARECACEAE,Palma sancona,Syagrus sancona ,6.2695947,-75.5676621,1,72.3,,,,,72.3,15.0,11.0,7.5,7.4,Este -oeste
968,ARECACEAE,Palma sancona,Syagrus sancona ,6.269588,-75.5675979,1,67.2,,,,,67.2,13.0,9.0,8.2,7.6,Este -oeste
969,ARECACEAE,Palma sancona,Syagrus sancona ,6.2695707,-75.5675366,1,86.4,,,,,86.4,14.0,10.0,8.0,7.6,Norte-sur
970,ARECACEAE,Palma sancona,Syagrus sancona ,6.269564,-75.5674685,1,64.0,,,,,64.0,9.0,14.0,7.8,7.8,Este -oeste
971,ARECACEAE,Palma sancona,Syagrus sancona ,6.2695494,-75.5673984,1,74.5,,,,,74.5,11.0,15.0,7.6,7.5,Este -oeste
972,ARECACEAE,Palma sancona,Syagrus sancona ,6.2695927,-75.5675056,1,66.3,,,,,66.3,9.0,13.0,7.9,7.6,Este -oeste
973,ARECACEAE,Palma sancona,Syagrus sancona ,6.269612,-75.5675739,1,69.6,,,,,69.6,9.0,12.0,8.0,7.5,Este -oeste
